method,tx,selectivity,included_columns,join,dram_gib,target_gib,update_size,timestamp,file_path,tput,w_mib,r_mib,cycles_per_tx,utilized_cpus,cpu_time_per_tx,ssd_reads_per_tx,ssd_writes_per_tx
traditional indexes,scan,100,1,outer,1.0,4,5,01-01-10-49,base/1.0-4-scan-outer/01-01-10-49_sum.csv,0.008,0.0,14.919199999999998,78401038.288,0.106397128,79.29528595999999,2855.976,0.0
traditional indexes,read,50,1,inner,1.0,4,5,12-31-19-55,base/1.0-4-read-sel50/12-31-19-55_sum.csv,534.0333333333333,0.0,15.568333333333332,321137.20729729166,0.17285199166666665,0.324954675,7.516174908333334,0.0
traditional indexes,scan,100,2,inner,1.0,4,5,01-01-01-20,base/1.0-4-scan-col2/01-01-01-20_sum.csv,0.024390243902439025,0.0,15.096747967479674,129068672.04878049,0.13310433333333335,130.4420524308943,3752.308943089431,0.008130081300813009
traditional indexes,read,5,1,inner,1.0,4,5,12-31-23-01,base/1.0-4-read-sel5/12-31-23-01_sum.csv,690.109243697479,0.0,15.573109243697473,265745.3931727647,0.18462292436974792,0.2688528571428571,5.820373008403362,1.323529411764706e-05
traditional indexes,read-locality,19,1,inner,1.0,4,5,12-31-21-54,base/1.0-4-read-locality-sel19/12-31-21-54_sum.csv,573.9416666666667,0.0,15.574999999999998,318934.449557975,0.18438899166666667,0.3228544833333334,6.998670758333334,0.0
traditional indexes,read-locality,100,1,inner,1.0,4,5,12-31-18-15,base/1.0-4-read-locality/12-31-18-15_sum.csv,442.3833333333333,0.0,15.56333333333333,410064.90111325,0.18271824166666664,0.41487701666666665,9.074220483333333,0.0
traditional indexes,scan,50,2,inner,1.0,4,5,01-01-03-00,base/1.0-4-scan-sel50-col2/01-01-03-00_sum.csv,0.024193548387096774,0.0,15.037903225806453,96938602.43548387,0.10779170967741934,97.91644223387095,3429.8064516129034,0.0
traditional indexes,read-locality,5,0,inner,1.0,4,5,12-31-04-33,base/1.0-4-read-locality-sel5-col0/12-31-04-33_sum.csv,1532.5833333333333,0.0,15.574166666666663,94912.49616633334,0.14575294166666666,0.095790425,2.6273650500000003,5.5e-06
traditional indexes,scan,19,1,inner,1.0,4,5,12-31-22-14,base/1.0-4-scan-sel19/12-31-22-14_sum.csv,0.024793388429752067,0.0,15.347933884297518,146665068.63636363,0.1787660826446281,148.37074847933883,3284.0,0.0
traditional indexes,write,50,0,inner,1.0,4,5,12-31-02-34,base/1.0-4-write-sel50-col0/12-31-02-34_sum.csv,384.18333333333334,0.9250000000000002,14.613333333333332,399943.5772032666,0.15449800833333333,0.4040751083333333,9.8336222,0.622600525
traditional indexes,read-locality,100,1,outer,1.0,4,5,01-01-10-20,base/1.0-4-read-locality-outer/01-01-10-20_sum.csv,448.94166666666666,0.0,15.57833333333333,252631.52417175,0.11419764166666665,0.2554474,8.942539216666667,0.0
traditional indexes,write,100,1,inner,16.0,4,5,09-22-18-19,base/16.0-4-write/09-22-18-19_sum.csv,10161.366666666667,0.0,0.0,395475.35139391106,3.9957437666666666,0.39548677777777785,0.0,0.0
traditional indexes,scan,50,0,inner,1.0,4,5,12-31-02-15,base/1.0-4-scan-sel50-col0/12-31-02-15_sum.csv,0.008130081300813009,0.0,15.084552845528453,112530302.79674797,0.15649815447154472,113.58323644715448,2870.5934959349593,0.0
traditional indexes,read,5,0,inner,1.0,4,5,12-31-04-17,base/1.0-4-read-sel5-col0/12-31-04-17_sum.csv,2330.675,0.0,15.568333333333332,65683.15103786667,0.15221844999999998,0.06627934166666667,1.7462575416666666,0.0
traditional indexes,scan,100,1,inner,16.0,4,5,09-22-18-05,base/16.0-4-scan/09-22-18-05_sum.csv,2.9101123595505616,0.0,0.0,1381368058.4363296,3.9120864157303368,1381.4387455730337,0.0,0.0
traditional indexes,read,19,2,inner,1.0,4,5,01-01-03-49,base/1.0-4-read-sel19-col2/01-01-03-49_sum.csv,1028.1583333333333,0.0,15.536666666666664,113340.32929224167,0.11724189166666665,0.11456829166666666,3.897840175,0.0
traditional indexes,read,100,0,outer,1.0,4,5,01-01-11-51,base/1.0-4-read-outer-col0/01-01-11-51_sum.csv,415.4166666666667,0.0,15.58333333333333,279563.0955352,0.11685603333333333,0.2825396666666667,9.666832533333332,0.0
traditional indexes,scan,5,0,inner,1.0,4,5,12-31-04-50,base/1.0-4-scan-sel5-col0/12-31-04-50_sum.csv,0.04918032786885246,0.0,15.237704918032785,134106786.5409836,0.13513961475409836,135.33835595081968,3913.3688524590166,0.0
traditional indexes,write,5,2,inner,1.0,4,5,01-01-16-47,base/1.0-4-write-sel5-col2/01-01-16-47_sum.csv,279.21666666666664,0.9775000000000001,14.539999999999997,441810.0955059167,0.12377614166666667,0.44647950833333333,13.485886775,0.9084546833333333
traditional indexes,scan,5,1,inner,1.0,4,5,12-31-23-35,base/1.0-4-scan-sel5/12-31-23-35_sum.csv,0.03333333333333333,0.0,15.489166666666666,140255004.68333334,0.17966965833333332,141.92308970833335,3142.375,0.0
traditional indexes,read-locality,100,0,inner,1.0,4,5,12-31-16-11,base/1.0-4-read-locality-col0/12-31-16-11_sum.csv,246.65833333333333,0.0,15.564166666666665,787122.8612663,0.1954068333333333,0.7957941333333333,16.273251708333333,0.0
traditional indexes,read,100,0,inner,16.0,4,5,01-01-06-43,base/16.0-4-read-col0/01-01-06-43_sum.csv,129943.35555555555,0.0,0.0,31105.526331655557,3.9975259,0.031106244444444448,0.0,0.0
traditional indexes,scan,19,0,inner,1.0,4,5,12-31-03-35,base/1.0-4-scan-sel19-col0/12-31-03-35_sum.csv,0.022900763358778626,0.0,14.095419847328245,154633118.39694658,0.1419224351145038,156.02831751145038,3889.946564885496,0.0
traditional indexes,write,100,1,inner,1.0,4,5,12-31-19-15,base/1.0-4-write/12-31-19-15_sum.csv,91.41666666666667,0.3108333333333333,15.241666666666667,1892065.68948785,0.17414708333333334,1.9159025166666666,43.09819605,0.8808897833333333
traditional indexes,scan,5,2,inner,1.0,4,5,01-01-16-29,base/1.0-4-scan-sel5-col2/01-01-16-29_sum.csv,0.04065040650406504,0.0,15.082926829268292,102058165.36585365,0.10754338211382113,103.11309874796748,3684.560975609756,0.008130081300813009
traditional indexes,read-locality,100,2,inner,1.0,4,5,01-01-00-55,base/1.0-4-read-locality-col2/01-01-00-55_sum.csv,612.8833333333333,0.0,15.574166666666663,241314.15109334167,0.14888978333333333,0.24393684166666668,6.551909083333333,0.0
traditional indexes,write,100,2,outer,1.0,4,5,01-01-14-49,base/1.0-4-write-outer-col2/01-01-14-49_sum.csv,57.55833333333333,0.20000000000000004,15.318333333333335,2155839.0040238337,0.12477755833333334,2.1787944500000003,68.86830384166666,0.8916906916666666
traditional indexes,read,100,2,inner,1.0,4,5,01-01-00-32,base/1.0-4-read-col2/01-01-00-32_sum.csv,638.5416666666666,0.0,15.569166666666664,252493.61317012503,0.16248081666666667,0.25548265,6.285483816666667,0.0
traditional indexes,read,100,1,inner,16.0,4,5,09-22-17-14,base/16.0-4-read/09-22-17-14_sum.csv,166272.92134831462,0.0,0.0,24196.49803744944,3.996670707865169,0.02419693258426966,0.0,0.0
traditional indexes,scan,19,2,inner,1.0,4,5,01-01-15-09,base/1.0-4-scan-sel19-col2/01-01-15-09_sum.csv,0.024793388429752067,0.0,15.45371900826446,98784294.12396695,0.12654590082644626,99.79891363636364,3086.4876033057853,0.008264462809917356
traditional indexes,read,100,2,outer,1.0,4,5,01-01-13-36,base/1.0-4-read-outer-col2/01-01-13-36_sum.csv,641.4666666666667,0.0,15.57333333333333,175693.278179525,0.11348463333333333,0.177636175,6.257430025000001,0.0
traditional indexes,write,5,1,inner,1.0,4,5,12-31-23-53,base/1.0-4-write-sel5/12-31-23-53_sum.csv,291.4621848739496,1.0184873949579833,14.527731092436971,632934.26436358,0.18533669747899162,0.6402688655462185,12.90235513445378,0.9074644957983191
traditional indexes,scan,100,2,outer,1.0,4,5,01-01-14-23,base/1.0-4-scan-outer-col2/01-01-14-23_sum.csv,0.024193548387096774,0.0,15.01290322580645,124084499.30645162,0.1342411612903226,125.36609829032257,3753.5241935483873,0.0
traditional indexes,scan,100,0,inner,16.0,4,5,01-01-07-27,base/16.0-4-scan-col0/01-01-07-27_sum.csv,0.6,0.0,0.0,4015470253.111111,3.9669398444444437,4015.5975004888883,0.0,0.0
traditional indexes,read,50,2,inner,1.0,4,5,01-01-02-19,base/1.0-4-read-sel50-col2/01-01-02-19_sum.csv,774.3,0.0,15.579999999999997,204413.38617029166,0.159328175,0.2067463583333333,5.187839341666668,0.0
traditional indexes,read-locality,50,0,inner,1.0,4,5,12-31-01-56,base/1.0-4-read-locality-sel50-col0/12-31-01-56_sum.csv,348.35833333333335,0.0,15.577499999999997,422288.141652625,0.14794678333333333,0.4266296833333333,11.530182508333333,0.0
traditional indexes,read-locality,100,0,outer,1.0,4,5,01-01-12-11,base/1.0-4-read-locality-outer-col0/01-01-12-11_sum.csv,245.45,0.0,15.57833333333333,488753.42929685,0.12072972499999998,0.49391967499999995,16.357534516666668,0.0
traditional indexes,write,100,0,inner,16.0,4,5,01-01-07-41,base/16.0-4-write-col0/01-01-07-41_sum.csv,10595.288888888888,0.0,0.0,379224.7553946223,3.997425288888889,0.37923346666666663,0.0,0.0
merged index,read,100,1,inner,1.0,4,5,12-31-17-32,merged/1.0-4-read/12-31-17-32_sum.csv,1017.546218487395,0.0,15.575630252100833,180402.5882847983,0.18494838655462179,0.1825874789915966,3.9472729243697473,0.0
merged index,read-locality,50,2,inner,1.0,4,5,01-01-02-33,merged/1.0-4-read-locality-sel50-col2/01-01-02-33_sum.csv,1400.3166666666666,0.0,15.564999999999998,85878.87348278333,0.12090566666666665,0.08677664166666667,2.8686428999999998,0.0
merged index,read,5,2,inner,1.0,4,5,01-01-15-46,merged/1.0-4-read-sel5-col2/01-01-15-46_sum.csv,1774.563025210084,0.0,15.582352941176463,70966.09526916806,0.12690205042016808,0.07170666386554624,2.2660491680672274,0.0
merged index,read-locality,100,0,inner,16.0,4,5,01-01-06-58,merged/16.0-4-read-locality-col0/01-01-06-58_sum.csv,107693.24444444444,0.0,0.0,37295.98657777778,3.9974355111111106,0.03729686666666666,0.0,0.0
merged index,read,100,2,inner,16.0,4,5,01-01-07-55,merged/16.0-4-read-col2/01-01-07-55_sum.csv,292314.2,0.0,0.0,13741.551814555556,3.997286711111111,0.013741899999999998,0.0,0.0
merged index,write,19,2,inner,1.0,4,5,01-01-15-21,merged/1.0-4-write-sel19-col2/01-01-15-21_sum.csv,198.23333333333332,0.7124999999999999,14.813333333333334,639902.9172367083,0.12744041666666667,0.6464349666666667,19.327708191666666,0.9269473083333334
merged index,write,5,0,inner,1.0,4,5,12-31-05-01,merged/1.0-4-write-sel5-col0/12-31-05-01_sum.csv,866.775,2.3833333333333333,13.155833333333332,179820.1735115417,0.15572661666666665,0.18141013333333333,3.9526072416666667,0.7110221916666667
merged index,read-locality,100,2,outer,1.0,4,5,01-01-13-52,merged/1.0-4-read-locality-outer-col2/01-01-13-52_sum.csv,1338.7916666666667,0.0,15.568333333333332,84387.12119095835,0.11367146666666667,0.08529714166666666,2.999546291666667,0.0
merged index,scan,50,1,inner,1.0,4,5,12-31-20-34,merged/1.0-4-scan-sel50/12-31-20-34_sum.csv,0.0234375,0.0,14.490624999999998,183820939.484375,0.158153078125,186.088101671875,4257.171875,0.0
merged index,write,100,1,outer,1.0,4,5,01-01-11-09,merged/1.0-4-write-outer/01-01-11-09_sum.csv,165.99166666666667,0.5458333333333333,15.002499999999998,726948.2405901666,0.12129900833333333,0.734633175,23.358570808333337,0.843619875
merged index,read-locality,5,1,inner,1.0,4,5,12-31-23-12,merged/1.0-4-read-locality-sel5/12-31-23-12_sum.csv,1686.725,0.0,15.569166666666664,102332.598838075,0.17380946666666666,0.10359699166666667,2.3827446999999995,0.0
merged index,read-locality,100,2,inner,16.0,4,5,01-01-08-22,merged/16.0-4-read-locality-col2/01-01-08-22_sum.csv,284705.3222222222,0.0,0.0,14112.847698066667,3.9973963555555554,0.014113244444444447,0.0,0.0
merged index,write,19,1,inner,1.0,4,5,12-31-22-27,merged/1.0-4-write-sel19/12-31-22-27_sum.csv,240.48333333333332,0.9200000000000002,14.630833333333332,741866.204622,0.179280125,0.7505918583333333,15.748063733333334,0.9824401250000001
merged index,read-locality,19,0,inner,1.0,4,5,12-31-03-12,merged/1.0-4-read-locality-sel19-col0/12-31-03-12_sum.csv,1446.8666666666666,0.0,15.574999999999996,96044.42591745834,0.13975825833333336,0.0970614,2.77706385,0.0
merged index,scan,100,0,outer,1.0,4,5,01-01-12-27,merged/1.0-4-scan-outer-col0/01-01-12-27_sum.csv,0.014925373134328358,0.0,13.827611940298508,131628164.14925373,0.10077099253731342,133.02322309701495,4520.298507462687,0.0
merged index,read,19,1,inner,1.0,4,5,12-31-21-26,merged/1.0-4-read-sel19/12-31-21-26_sum.csv,1401.9327731092437,0.0,15.573949579831927,133692.9382340504,0.188775705882353,0.13526908403361346,2.8649920672268903,0.0
merged index,scan,100,2,inner,16.0,4,5,01-01-08-48,merged/16.0-4-scan-col2/01-01-08-48_sum.csv,6.655555555555556,0.0,0.0,607152843.148783,3.997884877777778,607.1675191666667,0.0,0.0
merged index,write,100,0,outer,1.0,4,5,01-01-12-48,merged/1.0-4-write-outer-col0/01-01-12-48_sum.csv,122.73333333333333,0.3016666666666666,15.251666666666669,944968.3307034917,0.11669370833333333,0.9554533749999999,32.10234391666667,0.6258629250000001
merged index,scan,100,1,inner,1.0,4,5,12-31-18-37,merged/1.0-4-scan/12-31-18-37_sum.csv,0.016666666666666666,0.0,15.558333333333332,160233627.63333333,0.1852525,162.12682750833335,3511.491666666667,0.0
merged index,read,100,0,inner,1.0,4,5,12-31-15-40,merged/1.0-4-read-col0/12-31-15-40_sum.csv,1441.9,0.0,15.579166666666664,132971.729152175,0.1929225333333333,0.13444266666666665,2.786441016666666,0.0
merged index,write,50,1,inner,1.0,4,5,12-31-20-57,merged/1.0-4-write-sel50/12-31-20-57_sum.csv,199.325,0.7058333333333332,14.849166666666669,914850.3207198917,0.18346098333333333,0.9255436833333335,19.253570975,0.9114407333333332
merged index,write,50,2,inner,1.0,4,5,01-01-03-14,merged/1.0-4-write-sel50-col2/01-01-03-14_sum.csv,162.59166666666667,0.5058333333333334,15.024999999999999,731806.667926675,0.11965458333333334,0.7396670833333334,23.883663866666666,0.8021694250000001
merged index,read-locality,5,2,inner,1.0,4,5,01-01-16-06,merged/1.0-4-read-locality-sel5-col2/01-01-16-06_sum.csv,1760.6666666666667,0.0,15.566666666666665,62118.93310508333,0.11000286666666666,0.06282113333333333,2.2825058583333333,0.0
merged index,read-locality,50,1,inner,1.0,4,5,12-31-20-11,merged/1.0-4-read-locality-sel50/12-31-20-11_sum.csv,1116.6134453781513,0.0,15.582352941176465,159890.55329453782,0.17971574789915967,0.16180079831932775,3.599292386554622,0.0
merged index,scan,100,0,inner,1.0,4,5,12-31-16-27,merged/1.0-4-scan-col0/12-31-16-27_sum.csv,0.015748031496062992,0.0,14.541732283464565,167035130.15748033,0.16757403937007875,169.0082885984252,3681.566929133858,0.007874015748031496
merged index,read,19,0,inner,1.0,4,5,12-31-02-52,merged/1.0-4-read-sel19-col0/12-31-02-52_sum.csv,13091.4,0.0,15.586666666666664,13154.911514625,0.17282265833333332,0.013261983333333335,0.306954975,6.5e-07
merged index,read,100,1,outer,1.0,4,5,01-01-09-41,merged/1.0-4-read-outer/01-01-09-41_sum.csv,1005.525,0.0,15.581666666666665,110893.52581518333,0.11225298333333335,0.11213070000000001,3.994100316666666,0.0
merged index,write,100,2,inner,1.0,4,5,01-01-01-38,merged/1.0-4-write-col2/01-01-01-38_sum.csv,82.39166666666667,0.2791666666666667,15.273333333333335,1493353.0302254334,0.123652475,1.5092822666666665,47.926768974999995,0.8731249833333333
merged index,read-locality,100,1,inner,16.0,4,5,09-22-17-33,merged/16.0-4-read-locality/09-22-17-33_sum.csv,247863.06666666668,0.0,0.0,16209.237133366667,3.9960385,0.01620978888888889,0.0,0.0
merged index,read-locality,19,2,inner,1.0,4,5,01-01-04-00,merged/1.0-4-read-locality-sel19-col2/01-01-04-00_sum.csv,1655.0166666666667,0.0,15.557499999999997,67797.187625875,0.112718725,0.06851054166666666,2.426574408333333,0.0
merged index,write,100,0,inner,1.0,4,5,12-31-16-49,merged/1.0-4-write-col0/12-31-16-49_sum.csv,122.41666666666667,0.29833333333333323,15.260000000000002,1474960.0135647918,0.18166824166666667,1.4919066166666668,32.203836208333335,0.6249314166666667
merged index,write,100,2,inner,16.0,4,5,01-01-09-08,merged/16.0-4-write-col2/01-01-09-08_sum.csv,8778.933333333332,0.0,0.0,457618.8352766,3.9974947666666663,0.45762853333333325,0.0,0.0
merged index,read,50,0,inner,1.0,4,5,12-31-01-28,merged/1.0-4-read-sel50-col0/12-31-01-28_sum.csv,3348.3166666666666,0.0,15.582499999999998,44523.367232325,0.14996926666666666,0.04500955833333333,1.200396525,0.0
merged index,write,19,0,inner,1.0,4,5,12-31-03-47,merged/1.0-4-write-sel19-col0/12-31-03-47_sum.csv,549.075,1.3583333333333334,14.122499999999999,305265.31362585,0.168241825,0.3082950416666667,6.6627906333333335,0.6408152583333333
merged index,scan,100,1,outer,1.0,4,5,01-01-10-41,merged/1.0-4-scan-outer/01-01-10-41_sum.csv,0.014814814814814815,0.0,13.692592592592591,104794081.85185185,0.09461571851851852,105.93419681481481,3744.266666666667,0.0
merged index,read,50,1,inner,1.0,4,5,12-31-19-43,merged/1.0-4-read-sel50/12-31-19-43_sum.csv,1113.6833333333334,0.0,15.567499999999997,157759.44553989999,0.17708202499999998,0.15969671666666668,3.604818966666667,0.0
merged index,scan,100,2,inner,1.0,4,5,01-01-01-13,merged/1.0-4-scan-col2/01-01-01-13_sum.csv,0.03305785123966942,0.0,15.365289256198345,125829564.6198347,0.14541504958677684,127.18139261157026,3418.0661157024792,0.008264462809917356
merged index,read,5,1,inner,1.0,4,5,12-31-22-52,merged/1.0-4-read-sel5/12-31-22-52_sum.csv,1692.1512605042017,0.0,15.568067226890753,104782.08109378153,0.17840723529411764,0.10603802521008403,2.3752377142857135,0.0
merged index,read-locality,19,1,inner,1.0,4,5,12-31-21-48,merged/1.0-4-read-locality-sel19/12-31-21-48_sum.csv,1403.0333333333333,0.0,15.581666666666665,131711.27628279166,0.18612264166666667,0.13329458333333333,2.8629933750000003,0.0
merged index,read-locality,100,1,inner,1.0,4,5,12-31-18-07,merged/1.0-4-read-locality/12-31-18-07_sum.csv,1010.2268907563025,0.0,15.568907563025205,177766.6375907731,0.18097704201680673,0.17993883193277305,3.9749003697478997,0.0
merged index,scan,50,2,inner,1.0,4,5,01-01-02-53,merged/1.0-4-scan-sel50-col2/01-01-02-53_sum.csv,0.032520325203252036,0.0,15.099186991869917,98310075.00813009,0.11206882113821139,99.33438230894308,3392.3414634146343,0.0
merged index,read-locality,5,0,inner,1.0,4,5,12-31-04-28,merged/1.0-4-read-locality-sel5-col0/12-31-04-28_sum.csv,11306.27731092437,0.0,15.56554621848739,14497.478844739493,0.1643501680672269,0.01462001680672269,0.3555753949579831,7.73109243697479e-07
merged index,scan,19,1,inner,1.0,4,5,12-31-22-07,merged/1.0-4-scan-sel19/12-31-22-07_sum.csv,0.032,0.0,14.880799999999999,176105455.6,0.17804505599999995,178.193340224,3787.952,0.0
merged index,write,50,0,inner,1.0,4,5,12-31-02-28,merged/1.0-4-write-sel50-col0/12-31-02-28_sum.csv,363.425,0.8841666666666669,14.685833333333331,426526.0139844,0.15576720833333332,0.43092254999999996,10.437290700000002,0.6253985249999999
merged index,read-locality,100,1,outer,1.0,4,5,01-01-10-13,merged/1.0-4-read-locality-outer/01-01-10-13_sum.csv,997.8666666666667,0.0,15.569999999999997,111790.53009497501,0.11237795833333335,0.11306485833333334,4.021813525,0.0
merged index,write,100,1,inner,16.0,4,5,09-22-18-16,merged/16.0-4-write/09-22-18-16_sum.csv,10223.5,0.0,0.0,393141.2259093333,3.9963449444444445,0.3931507777777777,0.0,0.0
merged index,scan,50,0,inner,1.0,4,5,12-31-02-09,merged/1.0-4-scan-sel50-col0/12-31-02-09_sum.csv,0.03333333333333333,0.0,15.554166666666665,134786749.09166667,0.14296873333333332,136.36280653333333,3845.25,0.008333333333333333
merged index,read,5,0,inner,1.0,4,5,12-31-04-09,merged/1.0-4-read-sel5-col0/12-31-04-09_sum.csv,104963.225,0.0,15.581666666666665,4154.673800491667,0.43519315833333333,0.0041674416666666655,0.038288100000000005,0.0
merged index,scan,100,1,inner,16.0,4,5,09-22-17-58,merged/16.0-4-scan/09-22-17-58_sum.csv,4.202247191011236,0.0,0.0,963691766.5485018,3.948245123595506,963.7304593932583,0.0,0.0
merged index,read,19,2,inner,1.0,4,5,01-01-03-39,merged/1.0-4-read-sel19-col2/01-01-03-39_sum.csv,1672.1512605042017,0.0,15.584033613445373,67139.3008365042,0.1127986218487395,0.06784749579831932,2.4053407142857144,0.0
merged index,read,100,0,outer,1.0,4,5,01-01-11-41,merged/1.0-4-read-outer-col0/01-01-11-41_sum.csv,618.4416666666667,0.0,15.57583333333333,185717.38937576665,0.11566578333333334,0.18776749166666665,6.491287291666667,0.0
merged index,scan,5,0,inner,1.0,4,5,12-31-04-44,merged/1.0-4-scan-sel5-col0/12-31-04-44_sum.csv,0.325,0.0,15.500833333333333,147251509.98333332,0.14759201666666666,148.540579175,4014.0916666666667,0.0
merged index,write,5,2,inner,1.0,4,5,01-01-16-40,merged/1.0-4-write-sel5-col2/01-01-16-40_sum.csv,266.31666666666666,1.0266666666666668,14.497499999999999,462461.99452606664,0.12360389166666666,0.4673035166666667,14.100920283333332,0.9924447500000001
merged index,scan,5,1,inner,1.0,4,5,12-31-23-29,merged/1.0-4-scan-sel5/12-31-23-29_sum.csv,0.047619047619047616,0.0,14.806349206349205,153288916.2936508,0.16481471428571423,155.1268906190476,3519.2063492063494,0.0
merged index,read-locality,100,0,inner,1.0,4,5,12-31-16-05,merged/1.0-4-read-locality-col0/12-31-16-05_sum.csv,357.05,0.0,15.570833333333331,539897.808067125,0.194016775,0.5459570416666667,11.246786049999999,0.0
merged index,read,100,0,inner,16.0,4,5,01-01-06-35,merged/16.0-4-read-col0/01-01-06-35_sum.csv,256487.67777777778,0.0,0.0,15670.3048557,3.997300966666667,0.015670666666666666,0.0,0.0
merged index,scan,19,0,inner,1.0,4,5,12-31-03-29,merged/1.0-4-scan-sel19-col0/12-31-03-29_sum.csv,0.075,0.0,15.559999999999999,131842194.25,0.13932061666666667,133.0889264333333,3811.733333333333,0.0
merged index,write,100,1,inner,1.0,4,5,12-31-19-08,merged/1.0-4-write/12-31-19-08_sum.csv,163.57983193277312,0.5285714285714286,15.027731092436971,1108434.1842229161,0.18212656302521013,1.1211661848739496,23.756071285714285,0.8371315966386556
merged index,scan,5,2,inner,1.0,4,5,01-01-16-22,merged/1.0-4-scan-sel5-col2/01-01-16-22_sum.csv,0.041666666666666664,0.0,15.550833333333333,102335738.7,0.1137124,103.47427557500001,3643.241666666667,0.0
merged index,read-locality,100,2,inner,1.0,4,5,01-01-00-49,merged/1.0-4-read-locality-col2/01-01-00-49_sum.csv,1333.4,0.0,15.575833333333332,122257.82504985835,0.16407701666666666,0.12367706666666667,3.0132194083333332,0.0
merged index,write,100,2,outer,1.0,4,5,01-01-14-42,merged/1.0-4-write-outer-col2/01-01-14-42_sum.csv,82.65,0.2783333333333333,15.254166666666668,1449562.8821488167,0.12036998333333333,1.4647898833333335,47.732233375,0.8561470666666667
merged index,read,100,2,inner,1.0,4,5,01-01-00-20,merged/1.0-4-read-col2/01-01-00-20_sum.csv,1346.275,0.0,15.579999999999997,121992.80477391666,0.16534659999999998,0.12338919166666668,2.984247433333333,0.0
merged index,read,100,1,inner,16.0,4,5,09-22-17-06,merged/16.0-4-read/09-22-17-06_sum.csv,255629.9,0.0,0.0,15719.187596377777,3.995162011111111,0.015719644444444444,0.0,0.0
merged index,scan,19,2,inner,1.0,4,5,01-01-15-02,merged/1.0-4-scan-sel19-col2/01-01-15-02_sum.csv,0.04838709677419355,0.0,14.967741935483868,109888335.33064516,0.11613989516129034,110.90875409677419,3622.314516129032,0.0
merged index,read,100,2,outer,1.0,4,5,01-01-13-24,merged/1.0-4-read-outer-col2/01-01-13-24_sum.csv,1341.6583333333333,0.0,15.569999999999997,83690.09424196667,0.11305603333333333,0.08463658333333332,2.992301225,0.0
merged index,write,5,1,inner,1.0,4,5,12-31-23-47,merged/1.0-4-write-sel5/12-31-23-47_sum.csv,267.6,1.0450000000000002,14.495833333333332,650544.6927846,0.17500710833333333,0.65842095,14.023864883333333,1.0041899666666667
merged index,scan,100,2,outer,1.0,4,5,01-01-14-16,merged/1.0-4-scan-outer-col2/01-01-14-16_sum.csv,0.032520325203252036,0.0,15.139837398373983,118625327.96747968,0.1224829105691057,119.87780993495936,3783.5447154471544,0.0
merged index,scan,100,0,inner,16.0,4,5,01-01-07-20,merged/16.0-4-scan-col0/01-01-07-20_sum.csv,3.3444444444444446,0.0,0.0,1223845390.1638887,3.9974234777777773,1223.8759193444446,0.0,0.0
merged index,read,50,2,inner,1.0,4,5,01-01-02-09,merged/1.0-4-read-sel50-col2/01-01-02-09_sum.csv,1415.7666666666667,0.0,15.582499999999998,109409.04807975833,0.15593259999999998,0.11064653333333332,2.837947333333333,5.8833333333333335e-06
merged index,read-locality,50,0,inner,1.0,4,5,12-31-01-50,merged/1.0-4-read-locality-sel50-col0/12-31-01-50_sum.csv,637.0,0.0,15.577499999999997,224008.97394460003,0.14349203333333332,0.22640819999999998,6.309196224999999,2.5883333333333337e-05
merged index,read-locality,100,0,outer,1.0,4,5,01-01-12-06,merged/1.0-4-read-locality-outer-col0/01-01-12-06_sum.csv,341.775,0.0,15.57583333333333,351615.5578339167,0.12087383333333333,0.35515610833333333,11.747184691666666,0.0
merged index,write,100,0,inner,16.0,4,5,01-01-07-38,merged/16.0-4-write-col0/01-01-07-38_sum.csv,10938.611111111111,0.0,0.0,367097.36913003336,3.9971119111111117,0.36710658888888903,0.0,0.0
